model,generation,smiles,drd2,qed,sa_raw,sa_norm,feasible,nondominated
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(OC)ccc(C)c1OC,0.9399999976158142,0.875432550907135,2.6633245944976807,0.8151861561669244,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(OC)ccc(C)c1OC,0.9399999976158142,0.875432550907135,2.6633245944976807,0.8151861561669244,1,1
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1O,0.9300000071525574,0.8454432487487793,2.7729907035827637,0.8030010329352485,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(O)c(C(=O)NCC2CCCN2CC)c1OC,0.9399999976158142,0.8454432487487793,2.837202787399292,0.7958663569556342,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(OC)cc(O)c1OC,0.9700000286102295,0.8372948169708252,2.9469945430755615,0.7836672729916043,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1O,0.9300000071525574,0.8454432487487793,2.7729907035827637,0.8030010329352485,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(O)cc(OC)c1OC,0.8799999952316284,0.8372948169708252,2.899656057357788,0.7889271047380235,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1OC,0.9700000286102295,0.8384304046630859,2.7458620071411133,0.8060153325398763,1,1
ChemistGA,45,CCc1ccc(O)c(C(=O)NCC2CCCN2CC)c1OC,0.9399999976158142,0.8454432487487793,2.837202787399292,0.7958663569556342,1,0
ChemistGA,45,CCc1ccc(O)c(C(=O)NCC2CCCN2CC)c1OC,0.9399999976158142,0.8454432487487793,2.837202787399292,0.7958663569556342,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(Cl)c(C)cc(O)c1OC,0.9800000190734863,0.8727400898933411,2.9764480590820312,0.7803946601019965,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1F,0.9900000095367432,0.8428967595100403,3.0713813304901123,0.769846518834432,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(O)cc(Cl)c1OC,0.9700000286102295,0.8727400898933411,2.9716296195983887,0.7809300422668457,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(O)cc(Cl)c1OC,0.9700000286102295,0.8727400898933411,2.9716296195983887,0.7809300422668457,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(OC)ccc(C)c1OC,0.9399999976158142,0.875432550907135,2.6633245944976807,0.8151861561669244,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(OC)ccc(C)c1OC,0.9399999976158142,0.875432550907135,2.6633245944976807,0.8151861561669244,1,1
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)cc(O)c(OC)c1F,0.9599999785423279,0.8737647533416748,3.0035955905914307,0.7773782677120633,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1,1.0,0.8454432487487793,2.8233861923217773,0.7974015341864692,1,1
ChemistGA,45,CCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1,1.0,0.8454432487487793,2.8233861923217773,0.7974015341864692,1,1
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(OC)ccc(C)c1OC,0.9399999976158142,0.875432550907135,2.6633245944976807,0.8151861561669244,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(OC)ccc(C)c1OC,0.9399999976158142,0.875432550907135,2.6633245944976807,0.8151861561669244,1,1
ChemistGA,45,CCc1ccc(O)c(C(=O)NCC2CCCN2CC)c1OC,0.9399999976158142,0.8454432487487793,2.837202787399292,0.7958663569556342,1,0
ChemistGA,45,CCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1,1.0,0.8454432487487793,2.8233861923217773,0.7974015341864692,1,1
ChemistGA,45,CCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1C,0.9900000095367432,0.84520423412323,3.0251615047454834,0.7749820550282797,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(OC)ccc(C)c1OC,0.9399999976158142,0.875432550907135,2.6633245944976807,0.8151861561669244,1,1
ChemistGA,45,CCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1,1.0,0.8454432487487793,2.8233861923217773,0.7974015341864692,1,1
ChemistGA,45,CCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1,1.0,0.8454432487487793,2.8233861923217773,0.7974015341864692,1,1
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Cl,0.9100000262260437,0.8738104701042175,2.795341968536377,0.8005175590515137,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(OC)c(C)cc(O)c1OC,1.0,0.8372948169708252,2.924812078475952,0.7861319912804497,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(OC)ccc(C)c1OC,0.9399999976158142,0.875432550907135,2.6633245944976807,0.8151861561669244,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(OC)cc(O)c1OC,0.9700000286102295,0.8372948169708252,2.9469945430755615,0.7836672729916043,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)cc(O)c(OC)c1C,0.9700000286102295,0.875551164150238,2.92421555519104,0.78619827164544,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1C,0.9900000095367432,0.84520423412323,3.0251615047454834,0.7749820550282797,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)cc(O)c(OC)c1F,0.9599999785423279,0.8737647533416748,3.0035955905914307,0.7773782677120633,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)cc(O)c(OC)c1F,0.9599999785423279,0.8737647533416748,3.0035955905914307,0.7773782677120633,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)cc(O)c(OC)c1C,0.9700000286102295,0.875551164150238,2.92421555519104,0.78619827164544,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1OC,0.9700000286102295,0.8384304046630859,2.7458620071411133,0.8060153325398763,1,1
ChemistGA,45,CCc1ccc(O)c(C(=O)NCC2CCCN2CC)c1OC,0.9399999976158142,0.8454432487487793,2.837202787399292,0.7958663569556342,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(F)c(C)cc(O)c1OC,0.9800000190734863,0.8737647533416748,2.9953017234802246,0.7782998085021973,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(F)c(C)cc(O)c1OC,0.9800000190734863,0.8737647533416748,2.9953017234802246,0.7782998085021973,1,0
ChemistGA,45,CCc1ccc(O)c(C(=O)NCC2CCCN2CC)c1OC,0.9399999976158142,0.8454432487487793,2.837202787399292,0.7958663569556342,1,0
ChemistGA,45,CCc1ccc(O)c(C(=O)NCC2CCCN2CC)c1OC,0.9399999976158142,0.8454432487487793,2.837202787399292,0.7958663569556342,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Cl,0.9100000262260437,0.8738104701042175,2.795341968536377,0.8005175590515137,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Cl,0.9100000262260437,0.8738104701042175,2.795341968536377,0.8005175590515137,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Cl,0.9100000262260437,0.8738104701042175,2.795341968536377,0.8005175590515137,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Cl,0.9100000262260437,0.8738104701042175,2.795341968536377,0.8005175590515137,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(F)c(C)cc(O)c1OC,0.9800000190734863,0.8737647533416748,2.9953017234802246,0.7782998085021973,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Br,0.9599999785423279,0.8372526168823242,2.873102903366089,0.7918774551815457,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Cl,0.9100000262260437,0.8738104701042175,2.795341968536377,0.8005175590515137,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1Cl,0.9100000262260437,0.8738104701042175,2.795341968536377,0.8005175590515137,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)cc(O)c(OC)c1C,0.9700000286102295,0.875551164150238,2.92421555519104,0.78619827164544,1,0
ChemistGA,45,CCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1F,0.9900000095367432,0.8428967595100403,3.0713813304901123,0.769846518834432,1,0
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1OC,0.9700000286102295,0.8384304046630859,2.7458620071411133,0.8060153325398763,1,1
ChemistGA,45,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1O,0.9300000071525574,0.8454432487487793,2.7729907035827637,0.8030010329352485,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(C)cc(O)c1OC,1.0,0.875551164150238,2.920008659362793,0.7866657045152452,1,1
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(F)c(C)cc(O)c1OC,0.9800000190734863,0.8737647533416748,2.9953017234802246,0.7782998085021973,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
ChemistGA,45,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,1.0,0.8727400898933411,2.992673397064209,0.7785918447706435,1,0
