model,generation,smiles,drd2,qed,sa_raw,sa_norm,feasible,nondominated
PT-MOGA,20,O=C(Nc1ccccc1)c1ccc(Br)cc1,0.0,0.8898046016693115,1.241052508354187,0.9732163879606459,0,1
PT-MOGA,20,COc1cccc2c1-c1cc(F)cc3c1C(C2)N(CCN)CC3,0.7599999904632568,0.946893572807312,3.01521897315979,0.7760867807600234,1,1
PT-MOGA,20,O=C(NCCCCCN1CC1)c1ccccc1,0.4399999976158142,0.574998676776886,1.470899224281311,0.9476778639687432,0,1
PT-MOGA,20,N#Cc1ccc(CN2CCN(c3cccc(C)c3O)CC2)cc1,0.20000000298023224,0.94707852602005,1.9983432292938232,0.8890729745229086,0,1
PT-MOGA,20,COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1,1.0,0.7287012934684753,1.7754192352294922,0.9138423071967231,1,1
PT-MOGA,20,c1ccc(-c2ccccc2)cc1,0.0,0.5905019044876099,1.0,1.0,0,1
PT-MOGA,20,c1ccc(Cc2ccccc2)cc1,0.0,0.6452001929283142,1.0284255743026733,0.9968416028552585,0,1
PT-MOGA,20,COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1,1.0,0.7287012934684753,1.7754192352294922,0.9138423071967231,1,1
PT-MOGA,20,c1ccc(Cc2ccc(O)cc2)cc1,0.009999999776482582,0.7603045105934143,1.3354583978652954,0.9627268446816338,0,1
PT-MOGA,20,SCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.9700000286102295,0.8514928817749023,2.166135787963867,0.8704293568929037,1,1
PT-MOGA,20,CCCNC1CCc2c(cccc2OC)C1,1.0,0.8399972915649414,2.500850200653076,0.8332388665941026,1,1
PT-MOGA,20,COc1cccc2c1CCC(NCc1ccc(C#N)cc1)C2,0.8500000238418579,0.9408188462257385,2.548506498336792,0.8279437224070231,1,1
PT-MOGA,20,CCCN(CCC)C1CCc2c(cccc2O)C1,1.0,0.8620217442512512,2.7878940105438232,0.8013451099395752,1,1
PT-MOGA,20,c1ccc(NC(=O)c2ccccc2)cc1,0.0,0.7874913811683655,1.0574495792388916,0.9936167134179009,0,1
PT-MOGA,20,COc1cccc2c1-c1cccc3c1C(C2)N(CCN)CC3,0.8299999833106995,0.9457765221595764,2.879395008087158,0.7911783324347602,1,1
PT-MOGA,20,Clc1c(Cl)cccc1N1CCN(CCCS)CC1,0.9700000286102295,0.8514928817749023,2.166135787963867,0.8704293568929037,1,1
PT-MOGA,20,Cc1ccc(-c2ccc(C)cc2)cc1,0.0,0.6256414651870728,1.0040837526321411,0.9995462497075399,0,1
PT-MOGA,20,Cc1cccc(N2CCN(Cc3ccc(C#N)cc3)CC2)c1O,0.20000000298023224,0.94707852602005,1.9983432292938232,0.8890729745229086,0,1
PT-MOGA,20,COc1ccc(N2CCN(Cc3ccccc3)CC2)cc1,0.10000000149011612,0.8570875525474548,1.4795981645584106,0.9467113150490655,0,1
PT-MOGA,20,CCCN1CCN(c2ccccc2)CC1,0.7900000214576721,0.7446258068084717,1.4843201637268066,0.9461866484747993,1,1
PT-MOGA,20,CCCN(CCc1ccc(C#N)cc1)C1CCc2c(cccc2O)C1,0.9800000190734863,0.8658416271209717,2.838585138320923,0.7957127624087863,1,1
PT-MOGA,20,NCc1cccc(N2CCN(c3ccccc3Cl)CC2)c1,0.05000000074505806,0.9452131390571594,1.8064181804656982,0.9103979799482558,0,1
PT-MOGA,20,O=C(NCCCCN1CC1)c1ccccc1,0.4000000059604645,0.5796000361442566,1.4313015937805176,0.9520776006910536,0,1
PT-MOGA,20,Brc1ccc(C(=O)Nc2ccccc2)cc1,0.0,0.8898046016693115,1.241052508354187,0.9732163879606459,0,1
